source,type,bp_length,phase,gene_id,gene_type,gene_name,level,havana_gene,tag
HAVANA,gene,2276,NA,ENSG00000158042.8,protein_coding,MRPL17,1,OTTHUMG00000165505.2,NA
HAVANA,gene,1069,NA,ENSG00000188124.2,protein_coding,OR2AG2,2,OTTHUMG00000165868.1,NA
HAVANA,gene,998,NA,ENSG00000279486.4,protein_coding,OR2AG1,2,OTTHUMG00000165735.1,NA
HAVANA,gene,1157,NA,ENSG00000184933.4,protein_coding,OR6A2,2,OTTHUMG00000165736.1,NA
HAVANA,gene,1054,NA,ENSG00000166363.5,protein_coding,OR10A5,2,OTTHUMG00000165738.1,NA
HAVANA,gene,1053,NA,ENSG00000170790.4,protein_coding,OR10A2,2,OTTHUMG00000165739.1,NA
HAVANA,gene,995,NA,ENSG00000170782.3,protein_coding,OR10A4,2,OTTHUMG00000165740.1,NA
HAVANA,gene,1110,NA,ENSG00000166368.2,protein_coding,OR2D2,2,OTTHUMG00000165741.1,NA
HAVANA,gene,1070,NA,ENSG00000178358.4,protein_coding,OR2D3,2,OTTHUMG00000165742.1,NA
HAVANA,gene,5769,NA,ENSG00000149054.15,protein_coding,ZNF215,2,OTTHUMG00000165507.4,NA
HAVANA,gene,2949,NA,ENSG00000149050.9,protein_coding,ZNF214,2,OTTHUMG00000165618.1,NA
HAVANA,gene,3628,NA,ENSG00000158077.4,protein_coding,NLRP14,2,OTTHUMG00000165508.2,NA
HAVANA,gene,1874,NA,ENSG00000170748.6,protein_coding,RBMXL2,2,OTTHUMG00000165509.1,retrogene
HAVANA,gene,4727,NA,ENSG00000170743.16,protein_coding,SYT9,2,OTTHUMG00000165499.2,NA
HAVANA,gene,3436,NA,ENSG00000183801.7,protein_coding,OLFML1,1,OTTHUMG00000165527.2,NA
HAVANA,gene,9617,NA,ENSG00000166387.11,protein_coding,PPFIBP2,1,OTTHUMG00000165617.8,NA
HAVANA,gene,8596,NA,ENSG00000166394.14,protein_coding,CYB5R2,1,OTTHUMG00000165665.2,NA
HAVANA,gene,2088,NA,ENSG00000183378.11,protein_coding,OVCH2,2,OTTHUMG00000165418.11,overlapping_locus
HAVANA,gene,1069,NA,ENSG00000183303.2,protein_coding,OR5P2,2,OTTHUMG00000165668.1,overlapping_locus
HAVANA,gene,936,NA,ENSG00000182334.1,protein_coding,OR5P3,2,OTTHUMG00000165669.2,overlapping_locus
HAVANA,gene,1061,NA,ENSG00000170683.5,protein_coding,OR10A3,2,OTTHUMG00000165672.1,NA
HAVANA,gene,2531,NA,ENSG00000182261.3,protein_coding,NLRP10,2,OTTHUMG00000165673.3,NA
HAVANA,gene,9431,NA,ENSG00000175390.13,protein_coding,EIF3F,2,OTTHUMG00000165675.2,overlapping_locus
HAVANA,gene,6722,NA,ENSG00000166402.8,protein_coding,TUB,2,OTTHUMG00000165690.1,overlapping_locus
HAVANA,gene,7657,NA,ENSG00000166405.14,protein_coding,RIC3,1,OTTHUMG00000165694.5,NA
HAVANA,gene,1690,NA,ENSG00000166407.13,protein_coding,LMO1,2,OTTHUMG00000165833.2,NA
HAVANA,gene,7599,NA,ENSG00000130413.15,protein_coding,STK33,2,OTTHUMG00000140275.9,NA
HAVANA,gene,10816,NA,ENSG00000166436.15,protein_coding,TRIM66,1,OTTHUMG00000150481.5,NA
HAVANA,gene,7193,NA,ENSG00000166441.12,protein_coding,RPL27A,1,OTTHUMG00000165834.2,overlapping_locus
HAVANA,gene,14262,NA,ENSG00000166444.18,protein_coding,ST5,1,OTTHUMG00000165835.3,ncRNA_host
HAVANA,gene,2300,NA,ENSG00000166452.11,protein_coding,AKIP1,2,OTTHUMG00000165653.2,NA
HAVANA,gene,2607,NA,ENSG00000176029.13,protein_coding,C11orf16,1,OTTHUMG00000165654.2,NA
HAVANA,gene,633,NA,ENSG00000176009.3,protein_coding,ASCL3,2,OTTHUMG00000165679.1,NA
HAVANA,gene,3064,NA,ENSG00000175348.10,protein_coding,TMEM9B,1,OTTHUMG00000165676.2,NA
HAVANA,gene,4123,NA,ENSG00000175352.10,protein_coding,NRIP3,1,OTTHUMG00000165680.2,NA
HAVANA,gene,7099,NA,ENSG00000175356.12,protein_coding,SCUBE2,1,OTTHUMG00000163880.5,ncRNA_host
HAVANA,gene,8648,NA,ENSG00000184014.7,protein_coding,DENND5A,1,OTTHUMG00000165716.4,overlapping_locus
HAVANA,gene,4422,NA,ENSG00000166471.10,protein_coding,TMEM41B,2,OTTHUMG00000165719.2,overlapping_locus
HAVANA,gene,7245,NA,ENSG00000205339.9,protein_coding,IPO7,2,OTTHUMG00000165753.2,ncRNA_host
HAVANA,gene,4233,NA,ENSG00000166478.9,protein_coding,ZNF143,1,OTTHUMG00000149922.4,NA
HAVANA,gene,9239,NA,ENSG00000166483.10,protein_coding,WEE1,1,OTTHUMG00000165863.3,ncRNA_host
HAVANA,gene,7190,NA,ENSG00000133789.14,protein_coding,SWAP70,1,OTTHUMG00000165865.3,ncRNA_host
HAVANA,gene,16767,NA,ENSG00000133812.15,protein_coding,SBF2,1,OTTHUMG00000165890.3,overlapping_locus
HAVANA,gene,2718,NA,ENSG00000148926.9,protein_coding,ADM,2,OTTHUMG00000165907.1,NA
HAVANA,gene,6793,NA,ENSG00000133805.15,protein_coding,AMPD3,1,OTTHUMG00000165682.5,NA
HAVANA,gene,1303,NA,ENSG00000255823.4,protein_coding,MTRNR2L8,2,OTTHUMG00000184980.1,ncRNA_host
HAVANA,gene,7820,NA,ENSG00000110315.6,protein_coding,RNF141,2,OTTHUMG00000165712.1,NA
HAVANA,gene,3515,NA,ENSG00000133800.8,protein_coding,LYVE1,1,OTTHUMG00000165713.1,overlapping_locus
HAVANA,gene,7700,NA,ENSG00000072952.18,protein_coding,MRVI1,2,OTTHUMG00000165773.7,overlapping_locus
HAVANA,gene,5562,NA,ENSG00000198730.7,protein_coding,CTR9,1,OTTHUMG00000165789.2,NA
HAVANA,gene,8655,NA,ENSG00000110321.16,protein_coding,EIF4G2,1,OTTHUMG00000165823.7,ncRNA_host
HAVANA,gene,9029,NA,ENSG00000236287.7,protein_coding,ZBED5,1,OTTHUMG00000150341.5,NA
HAVANA,gene,1416,NA,ENSG00000254598.2,protein_coding,CSNK2A3,2,OTTHUMG00000165708.3,retrogene
HAVANA,gene,3627,NA,ENSG00000110328.5,protein_coding,GALNT18,2,OTTHUMG00000165707.1,overlapping_locus
HAVANA,gene,11158,NA,ENSG00000170242.17,protein_coding,USP47,2,OTTHUMG00000165685.5,NA
HAVANA,gene,5059,NA,ENSG00000050165.17,protein_coding,DKK3,1,OTTHUMG00000165709.3,NA
HAVANA,gene,15809,NA,ENSG00000133816.13,protein_coding,MICAL2,1,OTTHUMG00000165744.7,ncRNA_host
HAVANA,gene,3448,NA,ENSG00000133808.4,protein_coding,MICALCL,1,OTTHUMG00000165777.4,overlapping_locus
HAVANA,gene,8294,NA,ENSG00000197702.11,protein_coding,PARVA,2,OTTHUMG00000165778.3,NA
HAVANA,gene,10279,NA,ENSG00000187079.16,protein_coding,TEAD1,2,OTTHUMG00000165878.6,overlapping_locus
HAVANA,gene,2530,NA,ENSG00000189431.7,protein_coding,RASSF10,2,OTTHUMG00000166184.2,NA
HAVANA,gene,6726,NA,ENSG00000133794.17,protein_coding,ARNTL,2,OTTHUMG00000150623.8,ncRNA_host
HAVANA,gene,3495,NA,ENSG00000148925.10,protein_coding,BTBD10,1,OTTHUMG00000165787.6,NA
HAVANA,gene,953,NA,ENSG00000152266.6,protein_coding,PTH,2,OTTHUMG00000165785.2,NA
HAVANA,gene,7501,NA,ENSG00000197601.12,protein_coding,FAR1,2,OTTHUMG00000165743.6,overlapping_locus
HAVANA,gene,5102,NA,ENSG00000262655.3,protein_coding,SPON1,2,OTTHUMG00000181576.3,ncRNA_host
HAVANA,gene,3453,NA,ENSG00000133818.13,protein_coding,RRAS2,2,OTTHUMG00000165756.2,NA
HAVANA,gene,5131,NA,ENSG00000129083.12,protein_coding,COPB1,1,OTTHUMG00000165824.2,overlapping_locus
HAVANA,gene,1221,NA,ENSG00000256206.2,protein_coding,RP11-140L24.4,2,OTTHUMG00000168126.1,overlapping_locus
HAVANA,gene,3301,NA,ENSG00000129084.17,protein_coding,PSMA1,1,OTTHUMG00000165825.6,overlapping_locus
HAVANA,gene,11707,NA,ENSG00000152270.8,protein_coding,PDE3B,1,OTTHUMG00000165898.2,NA
HAVANA,gene,4516,NA,ENSG00000186104.10,protein_coding,CYP2R1,1,OTTHUMG00000165900.4,NA
HAVANA,gene,2128,NA,ENSG00000110680.12,protein_coding,CALCA,2,OTTHUMG00000159731.3,NA
HAVANA,gene,3937,NA,ENSG00000175868.13,protein_coding,CALCB,1,OTTHUMG00000164629.23,overlapping_locus
HAVANA,gene,3435,NA,ENSG00000188487.11,protein_coding,INSC,1,OTTHUMG00000165838.3,NA
HAVANA,gene,19636,NA,ENSG00000110693.17,protein_coding,SOX6,2,OTTHUMG00000165876.7,overlapping_locus
HAVANA,gene,8675,NA,ENSG00000110696.9,protein_coding,C11orf58,1,OTTHUMG00000165910.5,NA
HAVANA,gene,10987,NA,ENSG00000166689.15,protein_coding,PLEKHA7,1,OTTHUMG00000165954.4,overlapping_locus
HAVANA,gene,2186,NA,ENSG00000110700.6,protein_coding,RPS13,2,OTTHUMG00000165988.4,overlapping_locus
HAVANA,gene,9204,NA,ENSG00000011405.13,protein_coding,PIK3C2A,2,OTTHUMG00000166036.3,overlapping_locus
HAVANA,gene,8995,NA,ENSG00000070081.15,protein_coding,NUCB2,2,OTTHUMG00000166050.6,overlapping_locus
HAVANA,gene,6438,NA,ENSG00000188211.8,protein_coding,NCR3LG1,2,OTTHUMG00000165913.3,NA
HAVANA,gene,3204,NA,ENSG00000187486.5,protein_coding,KCNJ11,2,OTTHUMG00000165914.2,NA
HAVANA,gene,6778,NA,ENSG00000006071.12,protein_coding,ABCC8,2,OTTHUMG00000166316.3,overlapping_locus
HAVANA,gene,4904,NA,ENSG00000006611.15,protein_coding,USH1C,2,OTTHUMG00000166323.2,NA
HAVANA,gene,10709,NA,ENSG00000188162.10,protein_coding,OTOG,1,OTTHUMG00000149905.3,NA
HAVANA,gene,1801,NA,ENSG00000129152.3,protein_coding,MYOD1,2,OTTHUMG00000166358.1,NA
HAVANA,gene,14417,NA,ENSG00000129159.7,protein_coding,KCNC1,1,OTTHUMG00000166359.2,NA
HAVANA,gene,3502,NA,ENSG00000129158.10,protein_coding,SERGEF,1,OTTHUMG00000166420.2,overlapping_locus
HAVANA,gene,5626,NA,ENSG00000129167.9,protein_coding,TPH1,2,OTTHUMG00000166421.2,overlapping_locus
HAVANA,gene,3070,NA,ENSG00000166788.9,protein_coding,SAAL1,1,OTTHUMG00000166428.2,NA
HAVANA,gene,1741,NA,ENSG00000179826.6,protein_coding,MRGPRX3,2,OTTHUMG00000166435.2,NA
HAVANA,gene,1444,NA,ENSG00000179817.5,protein_coding,MRGPRX4,2,OTTHUMG00000166442.1,NA
HAVANA,gene,727,NA,ENSG00000148965.9,protein_coding,SAA4,2,OTTHUMG00000166483.1,overlapping_locus
HAVANA,gene,743,NA,ENSG00000255071.3,protein_coding,SAA2-SAA4,2,OTTHUMG00000166482.2,overlapping_locus
HAVANA,gene,2227,NA,ENSG00000134339.8,protein_coding,SAA2,1,OTTHUMG00000166484.1,overlapping_locus
HAVANA,gene,765,NA,ENSG00000173432.10,protein_coding,SAA1,2,OTTHUMG00000166147.3,ncRNA_host
HAVANA,gene,6433,NA,ENSG00000110756.17,protein_coding,HPS5,1,OTTHUMG00000166612.6,NA
HAVANA,gene,6939,NA,ENSG00000110768.11,protein_coding,GTF2H1,1,OTTHUMG00000167690.6,NA
HAVANA,gene,6210,NA,ENSG00000134333.13,protein_coding,LDHA,1,OTTHUMG00000167721.3,overlapping_locus
HAVANA,gene,2095,NA,ENSG00000166796.11,protein_coding,LDHC,1,OTTHUMG00000167722.2,NA
HAVANA,gene,2586,NA,ENSG00000166800.9,protein_coding,LDHAL6A,2,OTTHUMG00000167724.1,NA
HAVANA,gene,3839,NA,ENSG00000074319.12,protein_coding,TSG101,1,OTTHUMG00000167725.3,overlapping_locus
HAVANA,gene,5515,NA,ENSG00000151116.16,protein_coding,UEVLD,1,OTTHUMG00000167729.3,NA
HAVANA,gene,2283,NA,ENSG00000247595.4,protein_coding,SPTY2D1-AS1,2,OTTHUMG00000167731.4,overlapping_locus
HAVANA,gene,6005,NA,ENSG00000179119.14,protein_coding,SPTY2D1,2,OTTHUMG00000167733.1,NA
HAVANA,gene,4243,NA,ENSG00000151117.8,protein_coding,TMEM86A,1,OTTHUMG00000167680.1,NA
HAVANA,gene,4841,NA,ENSG00000179057.13,protein_coding,IGSF22,2,OTTHUMG00000160502.3,NA
HAVANA,gene,5497,NA,ENSG00000110786.17,protein_coding,PTPN5,2,OTTHUMG00000134304.3,NA
HAVANA,gene,1418,NA,ENSG00000170255.7,protein_coding,MRGPRX1,2,OTTHUMG00000162655.2,NA
HAVANA,gene,2036,NA,ENSG00000183695.2,protein_coding,MRGPRX2,2,OTTHUMG00000166098.1,NA
HAVANA,gene,7763,NA,ENSG00000177054.13,protein_coding,ZDHHC13,1,OTTHUMG00000166099.3,NA
HAVANA,gene,1466,NA,ENSG00000129170.8,protein_coding,CSRP3,2,OTTHUMG00000166100.2,NA
HAVANA,gene,4140,NA,ENSG00000129173.12,protein_coding,E2F8,1,OTTHUMG00000166102.4,NA
HAVANA,gene,14535,NA,ENSG00000166833.19,protein_coding,"NAV2",1,OTTHUMG00000151837.5,overlapping_locus
HAVANA,gene,1380,NA,ENSG00000109851.6,protein_coding,DBX1,2,OTTHUMG00000166043.2,NA
HAVANA,gene,2797,NA,ENSG00000109854.13,protein_coding,HTATIP2,2,OTTHUMG00000166015.6,NA
HAVANA,gene,5467,NA,ENSG00000185238.12,protein_coding,PRMT3,2,OTTHUMG00000166022.3,NA
HAVANA,gene,7114,NA,ENSG00000165970.11,protein_coding,SLC6A5,2,OTTHUMG00000166024.3,NA
HAVANA,gene,5309,NA,ENSG00000165973.18,protein_coding,NELL1,1,OTTHUMG00000166042.2,overlapping_locus
HAVANA,gene,6900,NA,ENSG00000171714.10,protein_coding,ANO5,2,OTTHUMG00000166051.2,NA
HAVANA,gene,4219,NA,ENSG00000091664.7,protein_coding,SLC17A6,2,OTTHUMG00000166063.1,NA
HAVANA,gene,4269,NA,ENSG00000183161.4,protein_coding,FANCF,2,OTTHUMG00000166070.2,NA
HAVANA,gene,3529,NA,ENSG00000148935.10,protein_coding,GAS2,2,OTTHUMG00000166071.4,ncRNA_host
HAVANA,gene,5263,NA,ENSG00000198168.8,protein_coding,SVIP,2,OTTHUMG00000166072.3,NA
HAVANA,gene,917,NA,ENSG00000255359.2,protein_coding,CCDC179,2,OTTHUMG00000166074.2,NA
HAVANA,gene,8851,NA,ENSG00000187398.11,protein_coding,LUZP2,2,OTTHUMG00000166109.3,overlapping_locus
HAVANA,gene,3356,NA,ENSG00000169550.12,protein_coding,MUC15,2,OTTHUMG00000166112.1,NA
HAVANA,gene,7700,NA,ENSG00000134343.12,protein_coding,ANO3,2,OTTHUMG00000166096.5,overlapping_locus
HAVANA,gene,7544,NA,ENSG00000148942.14,protein_coding,SLC5A12,2,OTTHUMG00000150706.4,NA
HAVANA,gene,1938,NA,ENSG00000176971.3,protein_coding,FIBIN,2,OTTHUMG00000166120.1,NA
HAVANA,gene,2464,NA,ENSG00000129151.8,protein_coding,BBOX1,2,OTTHUMG00000166121.4,NA
HAVANA,gene,3733,NA,ENSG00000109881.16,protein_coding,CCDC34,2,OTTHUMG00000166211.2,NA
HAVANA,gene,6340,NA,ENSG00000205213.13,protein_coding,LGR4,1,OTTHUMG00000133508.3,NA
HAVANA,gene,4688,NA,ENSG00000148943.11,protein_coding,LIN7C,2,OTTHUMG00000166193.2,NA
HAVANA,gene,7740,NA,ENSG00000176697.18,protein_coding,BDNF,2,OTTHUMG00000178797.2,overlapping_locus
HAVANA,gene,4668,NA,ENSG00000121621.6,protein_coding,KIF18A,2,OTTHUMG00000166195.3,NA
HAVANA,gene,7778,NA,ENSG00000169519.20,protein_coding,METTL15,2,OTTHUMG00000150448.3,overlapping_locus
HAVANA,gene,4195,NA,ENSG00000182255.6,protein_coding,KCNA4,2,OTTHUMG00000166144.2,NA
HAVANA,gene,1944,NA,ENSG00000131808.10,protein_coding,FSHB,2,OTTHUMG00000166146.3,NA
HAVANA,gene,5465,NA,ENSG00000152219.4,protein_coding,ARL14EP,1,OTTHUMG00000166154.3,NA
HAVANA,gene,8197,NA,ENSG00000066382.16,protein_coding,MPPED2,1,OTTHUMG00000166159.5,NA
HAVANA,gene,13160,NA,ENSG00000170959.14,protein_coding,DCDC1,1,OTTHUMG00000150144.5,overlapping_locus
HAVANA,gene,7592,NA,ENSG00000170946.14,protein_coding,DNAJC24,1,OTTHUMG00000133712.3,NA
HAVANA,gene,3901,NA,ENSG00000148950.9,protein_coding,IMMP1L,2,OTTHUMG00000166226.2,NA
HAVANA,gene,27306,NA,ENSG00000109911.18,protein_coding,ELP4,2,OTTHUMG00000142919.10,NA
HAVANA,gene,20812,NA,ENSG00000007372.21,protein_coding,PAX6,1,OTTHUMG00000041447.22,NA
HAVANA,gene,7225,NA,ENSG00000049449.8,protein_coding,RCN1,1,OTTHUMG00000166227.4,overlapping_locus
HAVANA,gene,4113,NA,ENSG00000184937.13,protein_coding,WT1,1,OTTHUMG00000039556.5,NA
HAVANA,gene,7428,NA,ENSG00000149100.12,protein_coding,EIF3M,1,OTTHUMG00000166258.4,NA
HAVANA,gene,7875,NA,ENSG00000186714.12,protein_coding,CCDC73,2,OTTHUMG00000166279.3,NA
HAVANA,gene,5530,NA,ENSG00000135378.3,protein_coding,PRRG4,2,OTTHUMG00000166219.2,NA
HAVANA,gene,10537,NA,ENSG00000060749.14,protein_coding,QSER1,1,OTTHUMG00000166220.5,NA
HAVANA,gene,3326,NA,ENSG00000121690.10,protein_coding,DEPDC7,2,OTTHUMG00000166242.1,NA
HAVANA,gene,5370,NA,ENSG00000176148.15,protein_coding,TCP11L1,1,OTTHUMG00000165303.7,NA
HAVANA,gene,4517,NA,ENSG00000176102.11,protein_coding,CSTF3,2,OTTHUMG00000166268.2,NA
HAVANA,gene,7958,NA,ENSG00000110422.11,protein_coding,HIPK3,2,OTTHUMG00000132269.4,NA
HAVANA,gene,12318,NA,ENSG00000110427.14,protein_coding,KIAA1549L,1,OTTHUMG00000150410.6,NA
HAVANA,gene,891,NA,ENSG00000205177.6,protein_coding,C11orf91,2,OTTHUMG00000166320.1,overlapping_locus
HAVANA,gene,4942,NA,ENSG00000085063.14,protein_coding,CD59,1,OTTHUMG00000166270.3,overlapping_locus
HAVANA,gene,12446,NA,ENSG00000110429.13,protein_coding,FBXO3,1,OTTHUMG00000166244.4,NA
HAVANA,gene,3109,NA,ENSG00000135363.11,protein_coding,LMO2,2,OTTHUMG00000157176.1,NA
HAVANA,gene,7689,NA,ENSG00000135387.20,protein_coding,CAPRIN1,2,OTTHUMG00000166248.4,NA
HAVANA,gene,5242,NA,ENSG00000135372.8,protein_coding,"NAT10",1,OTTHUMG00000166249.3,NA
HAVANA,gene,4973,NA,ENSG00000166016.5,protein_coding,ABTB2,2,OTTHUMG00000044382.4,overlapping_locus
HAVANA,gene,3347,NA,ENSG00000121691.4,protein_coding,CAT,2,OTTHUMG00000044353.2,NA
HAVANA,gene,4494,NA,ENSG00000135374.9,protein_coding,ELF5,2,OTTHUMG00000166451.1,NA
HAVANA,gene,4386,NA,ENSG00000135373.12,protein_coding,EHF,1,OTTHUMG00000166454.2,NA
HAVANA,gene,5337,NA,ENSG00000149089.12,protein_coding,APIP,2,OTTHUMG00000166455.2,NA
HAVANA,gene,3760,NA,ENSG00000110435.11,protein_coding,PDHX,1,OTTHUMG00000166491.3,ncRNA_host
HAVANA,gene,10057,NA,ENSG00000026508.17,protein_coding,CD44,1,OTTHUMG00000044388.8,overlapping_locus
HAVANA,gene,12331,NA,ENSG00000110436.11,protein_coding,SLC1A2,1,OTTHUMG00000044391.5,NA
HAVANA,gene,3863,NA,ENSG00000149090.11,protein_coding,PAMR1,1,OTTHUMG00000166328.4,NA
HAVANA,gene,2450,NA,ENSG00000179431.6,protein_coding,FJX1,2,OTTHUMG00000166310.1,NA
HAVANA,gene,13077,NA,ENSG00000166326.6,protein_coding,TRIM44,2,OTTHUMG00000166312.2,NA
HAVANA,gene,4575,NA,ENSG00000179241.12,protein_coding,LDLRAD3,2,OTTHUMG00000166313.1,overlapping_locus
HAVANA,gene,6592,NA,ENSG00000110442.11,protein_coding,COMMD9,1,OTTHUMG00000166333.2,NA
HAVANA,gene,6616,NA,ENSG00000135362.13,protein_coding,PRR5L,1,OTTHUMG00000166334.4,overlapping_locus
HAVANA,gene,4871,NA,ENSG00000175104.14,protein_coding,TRAF6,2,OTTHUMG00000166391.1,NA
HAVANA,gene,7815,NA,ENSG00000166349.9,protein_coding,RAG1,1,OTTHUMG00000166392.2,NA
HAVANA,gene,3502,NA,ENSG00000175097.7,protein_coding,RAG2,2,OTTHUMG00000166393.4,NA
HAVANA,gene,1474,NA,ENSG00000166352.15,protein_coding,C11orf74,2,OTTHUMG00000166397.3,NA
HAVANA,gene,5356,NA,ENSG00000148948.7,protein_coding,LRRC4C,2,OTTHUMG00000166383.4,overlapping_locus
HAVANA,gene,4651,NA,ENSG00000166181.12,protein_coding,API5,2,OTTHUMG00000166395.6,ncRNA_host
HAVANA,gene,11284,NA,ENSG00000052841.14,protein_coding,TTC17,2,OTTHUMG00000166398.5,overlapping_locus
HAVANA,gene,7838,NA,ENSG00000149084.12,protein_coding,HSD17B12,1,OTTHUMG00000166403.4,overlapping_locus
HAVANA,gene,2372,NA,ENSG00000166199.12,protein_coding,ALKBH3,2,OTTHUMG00000166417.3,overlapping_locus
HAVANA,gene,2373,NA,ENSG00000187479.5,protein_coding,C11orf96,2,OTTHUMG00000166555.5,overlapping_locus
HAVANA,gene,1867,NA,ENSG00000205126.2,protein_coding,ACCSL,2,OTTHUMG00000166426.2,NA
HAVANA,gene,5826,NA,ENSG00000110455.13,protein_coding,ACCS,2,OTTHUMG00000166427.4,overlapping_locus
HAVANA,gene,5286,NA,ENSG00000151348.13,protein_coding,EXT2,2,OTTHUMG00000166498.3,NA
HAVANA,gene,5750,NA,ENSG00000052850.5,protein_coding,ALX4,2,OTTHUMG00000166557.1,NA
HAVANA,gene,4054,NA,ENSG00000085117.11,protein_coding,CD82,1,OTTHUMG00000166472.2,NA
HAVANA,gene,5871,NA,ENSG00000157570.11,protein_coding,TSPAN18,1,OTTHUMG00000163883.4,NA
HAVANA,gene,7345,NA,ENSG00000175274.18,protein_coding,TP53I11,1,OTTHUMG00000165714.4,NA
HAVANA,gene,13940,NA,ENSG00000019485.13,protein_coding,PRDM11,1,OTTHUMG00000166478.6,NA
HAVANA,gene,5424,NA,ENSG00000019505.7,protein_coding,SYT13,2,OTTHUMG00000166504.2,NA
HAVANA,gene,3478,NA,ENSG00000175264.7,protein_coding,CHST1,2,OTTHUMG00000166513.1,NA
HAVANA,gene,4505,NA,ENSG00000181830.8,protein_coding,SLC35C1,2,OTTHUMG00000166519.2,NA
HAVANA,gene,6200,NA,ENSG00000121671.11,protein_coding,CRY2,2,OTTHUMG00000153225.4,NA
HAVANA,gene,3498,NA,ENSG00000121653.11,protein_coding,MAPK8IP1,1,OTTHUMG00000134324.2,NA
HAVANA,gene,770,NA,ENSG00000234776.4,protein_coding,C11orf94,2,OTTHUMG00000167004.2,NA
HAVANA,gene,3013,NA,ENSG00000121680.15,protein_coding,PEX16,2,OTTHUMG00000167005.1,NA
HAVANA,gene,3115,NA,ENSG00000165905.17,protein_coding,LARGE2,1,OTTHUMG00000167037.1,NA
HAVANA,gene,11190,NA,ENSG00000135365.15,protein_coding,PHF21A,2,OTTHUMG00000167038.2,NA
HAVANA,gene,4037,NA,ENSG00000157613.10,protein_coding,CREB3L1,1,OTTHUMG00000166423.7,NA
HAVANA,gene,10787,NA,ENSG00000149091.15,protein_coding,DGKZ,2,OTTHUMG00000166437.8,ncRNA_host
HAVANA,gene,2196,NA,ENSG00000110492.15,protein_coding,MDK,2,OTTHUMG00000150315.6,NA
HAVANA,gene,1511,NA,ENSG00000180720.7,protein_coding,CHRM4,2,OTTHUMG00000154371.1,NA
HAVANA,gene,7673,NA,ENSG00000110497.14,protein_coding,AMBRA1,1,OTTHUMG00000166500.5,overlapping_locus
HAVANA,gene,2662,NA,ENSG00000180423.4,protein_coding,HARBI1,2,OTTHUMG00000166537.3,NA
HAVANA,gene,7001,NA,ENSG00000175224.16,protein_coding,ATG13,1,OTTHUMG00000166538.4,NA
HAVANA,gene,6138,NA,ENSG00000175220.11,protein_coding,ARHGAP1,2,OTTHUMG00000166567.2,NA
HAVANA,gene,3078,NA,ENSG00000175213.2,protein_coding,ZNF408,2,OTTHUMG00000166568.2,NA
HAVANA,gene,2550,NA,ENSG00000180210.14,protein_coding,F2,1,OTTHUMG00000150344.3,NA
HAVANA,gene,8538,NA,ENSG00000175216.14,protein_coding,CKAP5,1,OTTHUMG00000166599.4,ncRNA_host
HAVANA,gene,8597,NA,ENSG00000134569.9,protein_coding,LRP4,2,OTTHUMG00000166700.2,NA
HAVANA,gene,6693,NA,ENSG00000149179.13,protein_coding,C11orf49,2,OTTHUMG00000166725.3,NA
HAVANA,gene,5918,NA,ENSG00000149182.14,protein_coding,ARFGAP2,1,OTTHUMG00000166773.5,overlapping_locus
HAVANA,gene,2752,NA,ENSG00000165912.15,protein_coding,PACSIN3,1,OTTHUMG00000166870.5,ncRNA_host
HAVANA,gene,4897,NA,ENSG00000134574.11,protein_coding,DDB2,2,OTTHUMG00000187453.6,NA
HAVANA,gene,3484,NA,ENSG00000134575.9,protein_coding,ACP2,1,OTTHUMG00000166949.7,NA
HAVANA,gene,4533,NA,ENSG00000025434.18,protein_coding,NR1H3,1,OTTHUMG00000150628.10,NA
HAVANA,gene,8366,NA,ENSG00000110514.19,protein_coding,MADD,1,OTTHUMG00000150350.8,NA
HAVANA,gene,4280,NA,ENSG00000134571.10,protein_coding,MYBPC3,2,OTTHUMG00000166986.6,NA
HAVANA,gene,2069,NA,ENSG00000066336.11,protein_coding,SPI1,1,OTTHUMG00000150150.4,NA
HAVANA,gene,4584,NA,ENSG00000165915.13,protein_coding,SLC39A13,1,OTTHUMG00000166890.4,NA
HAVANA,gene,2276,NA,ENSG00000165916.8,protein_coding,PSMC3,1,OTTHUMG00000167692.4,NA
HAVANA,gene,1918,NA,ENSG00000165917.9,protein_coding,RAPSN,1,OTTHUMG00000166891.2,NA
HAVANA,gene,10441,NA,ENSG00000149187.17,protein_coding,CELF1,1,OTTHUMG00000166526.5,overlapping_locus
HAVANA,gene,2740,NA,ENSG00000110536.13,protein_coding,PTPMT1,2,OTTHUMG00000166892.3,overlapping_locus
HAVANA,gene,3302,NA,ENSG00000123444.13,protein_coding,KBTBD4,1,OTTHUMG00000166894.4,ncRNA_host
HAVANA,gene,3670,NA,ENSG00000213619.9,protein_coding,NDUFS3,1,OTTHUMG00000166893.4,overlapping_locus
HAVANA,gene,1388,NA,ENSG00000196666.4,protein_coding,FAM180B,2,OTTHUMG00000167871.1,NA
HAVANA,gene,1664,NA,ENSG00000172247.3,protein_coding,C1QTNF4,2,OTTHUMG00000166895.1,NA
HAVANA,gene,2897,NA,ENSG00000109919.9,protein_coding,MTCH2,2,OTTHUMG00000166926.4,NA
HAVANA,gene,5483,NA,ENSG00000165923.15,protein_coding,AGBL2,1,OTTHUMG00000165368.7,NA
HAVANA,gene,7596,NA,ENSG00000109920.12,protein_coding,FNBP4,1,OTTHUMG00000166533.8,ncRNA_host
